cui,pretty_name,types,ID,LABEL,source,Count
C1411231,Wound of sternal region,['Injury or Poisoning'],? STERNAL WOUND INFECTION,? STERNAL WOUND INFECTION,Admission,
C0436467,Carotid A angiogram normal,['Finding'],"S/P ANGIOPLASTY,STENT\CAROTID ANGIOGRAM","S/P ANGIOPLASTY,STENT\CAROTID ANGIOGRAM",Admission,
C0442739,No status change,['Finding'],"CELLULITIS,MENTAL STATUS CHANGE","CELLULITIS,MENTAL STATUS CHANGE",Admission,
C0243026,Sepsis,['Disease or Syndrome'],ARDS VS SEPSIS,ARDS VS SEPSIS,Admission,
C3161235,CLABSI - central line associated bloodstream infection,['Pathologic Function'],R/O LINE INFECTION,R/O LINE INFECTION,Admission,
C1277610,Suspected brain tumor,['Finding'],BRAIN TUMOR /SDA,BRAIN TUMOR /SDA,Admission,
C0337231,Fall from wheelchair,['Injury or Poisoning'],FALL WITH SDH,FALL WITH SDH,Admission,
C0585104,Left lower zone pneumonia,['Disease or Syndrome'],LEFT LOWER LOBE MASS,LEFT LOWER LOBE MASS,Admission,
C0856748,"Aneurysm, Aortic Arch",['Anatomical Abnormality'],AORTIC ANEURYSM\ ASCENDING AORTIC ARCH,AORTIC ANEURYSM\ ASCENDING AORTIC ARCH,Admission,
C1388233,Descending Thoracic Aortic Aneurysm,['Anatomical Abnormality'], DESCENDING THORACIC AORTIC REPLACEMENT/SDA, DESCENDING THORACIC AORTIC REPLACEMENT/SDA,Admission,
C0014860,Esophageal Perforation,['Pathologic Function'],PERFORATED ESOPHAGUS,PERFORATED ESOPHAGUS,Admission,
C0438053,H/O: postcoital bleeding,['Finding'],R/O HEAD BLEED,R/O HEAD BLEED,Admission,
C3839498,Subsequent ST segment elevation myocardial infarction,['Pathologic Function'],ST-SEGMENT ELEVATION MYOCARDIAL INFARCTION\CARDIAC CATH,ST-SEGMENT ELEVATION MYOCARDIAL INFARCTION\CARDIAC CATH,Admission,
C0032776,Postmenopausal bleeding,['Pathologic Function'],CEREBRAL BLEED,CEREBRAL BLEED,Admission,
C1411231,Wound of sternal region,['Injury or Poisoning'],S/P STERNAL WOUND INFECTION,S/P STERNAL WOUND INFECTION,Admission,
C0240225,Liver mass,['Finding'],LIVER MASS,LIVER MASS,Admission,
C0018946,"Hematoma, Subdural",['Pathologic Function'],BILATERAL SUBDURAL HEMATOMA,BILATERAL SUBDURAL HEMATOMA,Admission,
C0000737,Abdominal Pain,['Sign or Symptom'],ABDOMINAL PAIN-ETOH WITHDRAWAL,ABDOMINAL PAIN-ETOH WITHDRAWAL,Admission,
C0151699,Intracranial Hemorrhage,['Pathologic Function'],INTRACRANIAL,INTRACRANIAL,Admission,
C0029443,Osteomyelitis,['Disease or Syndrome'],OSTEOMYELITIS,OSTEOMYELITIS,Admission,
C0012624,Discitis,['Disease or Syndrome'],DISCITIS,DISCITIS,Admission,
C0019557,Hip Fractures,['Injury or Poisoning'],PNEUMONIA-LT HIP FRACTURE-EMPHYSEMA,PNEUMONIA-LT HIP FRACTURE-EMPHYSEMA,Admission,
C5767691,Ischemic ulcer of left foot due to atherosclerotic disease,['Disease or Syndrome'],ISCHEMIC ULCERATION LEFT FOOT,ISCHEMIC ULCERATION LEFT FOOT,Admission,
C0521169,Compression fracture,['Pathologic Function'],ANTERIOR WEDGE COMPRESSION FRACTURE C7/SDA,ANTERIOR WEDGE COMPRESSION FRACTURE C7/SDA,Admission,
C5767645,Ischemic ulcer of left ankle due to atherosclerotic disease,['Disease or Syndrome'],ISCHEMIC ULCER LEFT ANKLE W/EXPOSED ACHILLES TENDON/SDA,ISCHEMIC ULCER LEFT ANKLE W/EXPOSED ACHILLES TENDON/SDA,Admission,
C0032776,Postmenopausal bleeding,['Pathologic Function'],POST MENOPAUSAL BLEEDING\HYSTEROSCOPY ,POST MENOPAUSAL BLEEDING\HYSTEROSCOPY ,Admission,
C0240318,Mediastinal mass,['Finding'],MEDIASTINAL INFECTION,MEDIASTINAL INFECTION,Admission,
C0156300,Infected hydrocele,['Disease or Syndrome'],SCROTAL PYOCELE,SCROTAL PYOCELE,Admission,
C0267885,Calculus of common bile duct with chronic cholecystitis,['Disease or Syndrome'],COMMON BILE DUCT STONE,COMMON BILE DUCT STONE,Admission,
C0349628,Post-ERCP acute pancreatitis,['Disease or Syndrome'],ERCP,ERCP,Admission,
C5700167,Methemoglobin above reference range (finding),['Finding'],METHEMOGLOBIN ANEMIA\ERCP,METHEMOGLOBIN ANEMIA\ERCP,Admission,
C0237284,unresponsive behavior,['Finding'],UNRESPONSIVE-OVERDOSE,UNRESPONSIVE-OVERDOSE,Admission,
C0024050,Lower gastrointestinal hemorrhage,['Pathologic Function'],LOWER GASTOINTESTINAL BLEED,LOWER GASTOINTESTINAL BLEED,Admission,
C0017181,Gastrointestinal Hemorrhage,['Pathologic Function'],"HYPOTENSION,GI BLEED","HYPOTENSION,GI BLEED",Admission,
C0042109,Urticaria,['Disease or Syndrome'],URTICARIA,URTICARIA,Admission,
C0011880,Diabetic Ketoacidosis,['Disease or Syndrome'],"DIABETIC KETOACIDOSIS,R/O MI","DIABETIC KETOACIDOSIS,R/O MI",Admission,
C4303709,Gangrene of left foot,['Disease or Syndrome'],LEFT FOOT GANGRENE,LEFT FOOT GANGRENE,Admission,
C1444645,Post-starting action status,['Finding'], STATUS/POST RIGHT COLON ESCHEMIA REQUIRING ILEOSTOMY/SDA, STATUS/POST RIGHT COLON ESCHEMIA REQUIRING ILEOSTOMY/SDA,Admission,
C1145670,Respiratory Failure,['Disease or Syndrome'],PNEUMONIA-RESPIRATORY FAILURE,PNEUMONIA-RESPIRATORY FAILURE,Admission,
C0340647,Distal aortic dissection,['Disease or Syndrome'],ACUTE VS. CHRONIC AORTIC DISSECTION,ACUTE VS. CHRONIC AORTIC DISSECTION,Admission,
C0455825,Left ventricular mass,['Finding'],VENTRICULAR MASS,VENTRICULAR MASS,Admission,
C0023052,Laryngeal Edema,['Pathologic Function'],LARYNGEAL CANCER,LARYNGEAL CANCER,Admission,
C0036983,Septic Shock,['Pathologic Function'],"17 WEEKS IUFD, SEPTIC AB","17 WEEKS IUFD, SEPTIC AB",Admission,
C0019079,Hemoptysis,['Sign or Symptom'],HEMOPTYSIS VS.HEMATEMISIS,HEMOPTYSIS VS.HEMATEMISIS,Admission,
C0017181,Gastrointestinal Hemorrhage,['Pathologic Function'],GASTROINTESTINAL BLEE,GASTROINTESTINAL BLEE,Admission,
C0016052,Fibromuscular Dysplasia,['Disease or Syndrome'],FIBROMUSCULAR DYSPLASIA/SDA,FIBROMUSCULAR DYSPLASIA/SDA,Admission,
C2316292,Infection of arteriovenous graft for hemodialysis,['Disease or Syndrome'],CLOTTED DIALYSIS GRAFT,CLOTTED DIALYSIS GRAFT,Admission,
C4316569,History of postoperative delerium,['Finding'],PROBABLE DELERIUM TREMONS,PROBABLE DELERIUM TREMONS,Admission,
C0020649,Hypotension,['Finding'],RESP FAILURE-HYPOTENSION-PNEUMONIA,RESP FAILURE-HYPOTENSION-PNEUMONIA,Admission,
C0445092,No metastases,['Finding'],SPIANAL METASTASES,SPIANAL METASTASES,Admission,
C0417910,Accidentally struck by pedestrian conveyance,['Injury or Poisoning'],"PEDESTRIAN STRUCK,HEAD INJURY","PEDESTRIAN STRUCK,HEAD INJURY",Admission,
C1303258,Acute ST segment elevation myocardial infarction (disorder),['Disease or Syndrome'],ACUTE ST SEGMENT MYOCARDIAL INFARCTION,ACUTE ST SEGMENT MYOCARDIAL INFARCTION,Admission,
C0342569,Carcinoid crisis,['Disease or Syndrome'],CARCINOID CRISIS,CARCINOID CRISIS,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],"AORTIC STENOSIS\AORTIC VALVE REPLACEMENT REDO, ? CORONARY ARTERY BYPASS GRAFT  /SDA","AORTIC STENOSIS\AORTIC VALVE REPLACEMENT REDO, ? CORONARY ARTERY BYPASS GRAFT  /SDA",Admission,
C0038525,Subarachnoid Hemorrhage,['Disease or Syndrome'],"SAH,TIB/FIB FX","SAH,TIB/FIB FX",Admission,
C0581364,Abdominal wall fistula,['Acquired Abnormality'],ABDOMINAL FISTULA,ABDOMINAL FISTULA,Admission,
C0156156,Gallstone ileus,['Disease or Syndrome'],GALLSTONES/PANCRATITIS,GALLSTONES/PANCRATITIS,Admission,
C0028756,Morbid obesity,['Disease or Syndrome'],MORBID OBESITY,MORBID OBESITY,Admission,
C0008325,Cholecystitis,['Disease or Syndrome'], CHOLECYSTITIS/SDA, CHOLECYSTITIS/SDA,Admission,
C0085605,Liver Failure,['Disease or Syndrome'],"LIVER FAILURE,TYLENOL OVERDOSE","LIVER FAILURE,TYLENOL OVERDOSE",Admission,
C0018802,Congestive heart failure,['Disease or Syndrome'],"MI,CHF,CRI\LEFT HEART CATHETERIZATION","MI,CHF,CRI\LEFT HEART CATHETERIZATION",Admission,
C0003486,Aortic Aneurysm,['Disease or Syndrome'],AORTIC ANEURYSM/SDA,AORTIC ANEURYSM/SDA,Admission,
C0026896,Myasthenia Gravis,['Disease or Syndrome'],MYASTHENIA GRAVIS/SDA,MYASTHENIA GRAVIS/SDA,Admission,
C0004096,Asthma,['Disease or Syndrome'],PNEUMONIA-ASTHMA,PNEUMONIA-ASTHMA,Admission,
C0563241,Multiple stab wounds,['Injury or Poisoning'],S/P MULTIPLE STAB WOUNDS,S/P MULTIPLE STAB WOUNDS,Admission,
C5394766,Healed ulcer of left foot,['Pathologic Function'],NON HEALING ULCER LEFT FOOT,NON HEALING ULCER LEFT FOOT,Admission,
C2979982,Vaginal Hemorrhage,['Pathologic Function'],VAGINAL BLEED,VAGINAL BLEED,Admission,
C0475060,"Intracranial Subdural Hematoma, Traumatic",['Injury or Poisoning'],TRAUMATIC SUBDURAL HEMATOMA,TRAUMATIC SUBDURAL HEMATOMA,Admission,
C1838162,Mesomelia-synostoses syndrome,['Disease or Syndrome'],DAVID PROCEDURE /SDA,DAVID PROCEDURE /SDA,Admission,
C3695086,Symptomatic carotid artery stenosis,['Disease or Syndrome'],SYMPTOMATIC R CAROTID STENOSIS,SYMPTOMATIC R CAROTID STENOSIS,Admission,
C0042029,Urinary tract infection,['Disease or Syndrome'],URINARY TRACT INFECTION/PYELONEPHRITIS,URINARY TRACT INFECTION/PYELONEPHRITIS,Admission,
C0220981,Metabolic acidosis,['Pathologic Function'],METABOLIC ACIDOSIS,METABOLIC ACIDOSIS,Admission,
C0018946,"Hematoma, Subdural",['Pathologic Function'],"SEPSIS,SUBDURAL HEMATOMA","SEPSIS,SUBDURAL HEMATOMA",Admission,
C0027849,Neuroleptic Malignant Syndrome,['Disease or Syndrome'],NEUROLEPTIC MALIGNANT SYNDROME,NEUROLEPTIC MALIGNANT SYNDROME,Admission,
C0019080,Hemorrhage,['Pathologic Function'],INYTRACRANIAL HEMORRHAGE,INYTRACRANIAL HEMORRHAGE,Admission,
C4544510,Helicobacter pylori stool test positive,['Finding'],ANEMIA WITH POSITIVE STOOL,ANEMIA WITH POSITIVE STOOL,Admission,
C0206062,"Lung Diseases, Interstitial",['Disease or Syndrome'],INTERSTITIAL LUNG DISEASE,INTERSTITIAL LUNG DISEASE,Admission,
C0751001,"Aneurysm, Basilar Artery",['Disease or Syndrome'],BASILAR TIP ANEURYSM/SDA,BASILAR TIP ANEURYSM/SDA,Admission,
C0345070,Vascular ring with left aortic arch,['Congenital Abnormality'],AORTIC VASCULAR TIME/SDA,AORTIC VASCULAR TIME/SDA,Admission,
C0085639,Falls,['Finding'],FALLS,FALLS,Admission,
C0024796,Marfan Syndrome,['Disease or Syndrome'],MARFAN'S AORTA\ DAVID PROCEDURE,MARFAN'S AORTA\ DAVID PROCEDURE,Admission,
C3494562,History of replacement of ascending aorta,['Finding'], REPLACEMENT OF ASCENDING AORTA & ARCH/SDA, REPLACEMENT OF ASCENDING AORTA & ARCH/SDA,Admission,
C0340652,Arterial Injury,['Injury or Poisoning'],ARTERIAL INJURY,ARTERIAL INJURY,Admission,
C0585174,Recurrent gastrointestinal bleeding,['Pathologic Function'],STEMI-GASTROINTESTINAL BLEED,STEMI-GASTROINTESTINAL BLEED,Admission,
C1272200,Short of breath dressing/undressing,['Finding'],"SHORTNESS OF BREATH,HYPOXIA","SHORTNESS OF BREATH,HYPOXIA",Admission,
C0242184,Hypoxia,['Pathologic Function'],"DYSPNEA,HYPOXIA","DYSPNEA,HYPOXIA",Admission,
C1262535,Hepatocellular jaundice,['Sign or Symptom'],MULTIFOCAL HEPATOCELLULAR CA/SDA,MULTIFOCAL HEPATOCELLULAR CA/SDA,Admission,
C0302148,Blood Clot,['Pathologic Function'],CLOTTED TIPS,CLOTTED TIPS,Admission,
C0023890,Liver Cirrhosis,['Disease or Syndrome'],ETOH CIRRHOSIS/SDA,ETOH CIRRHOSIS/SDA,Admission,
C0027498,Nausea and vomiting,['Sign or Symptom'],"S/P LIVER TX,NAUSEA,VOMITING","S/P LIVER TX,NAUSEA,VOMITING",Admission,
C0242184,Hypoxia,['Pathologic Function'],"THROMBOCYTOPENIA,HYPOXIA","THROMBOCYTOPENIA,HYPOXIA",Admission,
C0159565,Closed fracture of C5-C7 level with spinal cord injury,['Injury or Poisoning'],C7 SPINAL FRACTURE,C7 SPINAL FRACTURE,Admission,
C0238441,Subglottic stenosis,['Anatomical Abnormality'],SUBGLOTTIC STENOSIS\LARYNGOSCOPY,SUBGLOTTIC STENOSIS\LARYNGOSCOPY,Admission,
C0238441,Subglottic stenosis,['Anatomical Abnormality'],LARYNGEAL & SUBGLOTTIC STENOSIS/SDA,LARYNGEAL & SUBGLOTTIC STENOSIS/SDA,Admission,
C0340289,New onset angina,['Disease or Syndrome'],"N/V, HYPERGLYCEMIA,NEW ONSET A-FIB","N/V, HYPERGLYCEMIA,NEW ONSET A-FIB",Admission,
C5230913,Bilateral lower limb edema,['Pathologic Function'],CLAUDICATION\BILATERAL LOWER EXTREMITY ANGIOGRAM,CLAUDICATION\BILATERAL LOWER EXTREMITY ANGIOGRAM,Admission,
C4543635,"CHA2DS2-VASc (congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category) score",['Finding'],"HYPERTENSION,CONGESTIVE HEART FAILURE","HYPERTENSION,CONGESTIVE HEART FAILURE",Admission,
C3662292,Abscess of lower leg,['Disease or Syndrome'],"LEG PAIN,ABSCESS","LEG PAIN,ABSCESS",Admission,
C1112209,Abdominal Infection,['Disease or Syndrome'],ABDOMINAL SEPSIS,ABDOMINAL SEPSIS,Admission,
C0268022,Acute hyperkalemia,['Disease or Syndrome'],"HYPERKALEMIA, ACUTE RENAL FAILURE","HYPERKALEMIA, ACUTE RENAL FAILURE",Admission,
C0034155,"Purpura, Thrombotic Thrombocytopenic",['Disease or Syndrome'],TTP-MULT MYELOMA-INTRACRANIAL BLEED,TTP-MULT MYELOMA-INTRACRANIAL BLEED,Admission,
C0542269,Non-Q wave myocardial infarction,['Disease or Syndrome'],S/P NON Q MI\CATH,S/P NON Q MI\CATH,Admission,
C1956346,Coronary Artery Disease,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CATH/SUBCLAVIAN INTERVATION,CORONARY ARTERY DISEASE\CATH/SUBCLAVIAN INTERVATION,Admission,
C4546278,Sepsis caused by Klebsiella pneumoniae,['Disease or Syndrome'],"SEPSIS,PNEUMONIA","SEPSIS,PNEUMONIA",Admission,
C0267786,Parasitic fibroid,['Disease or Syndrome'],FIBROID UTERUS/SDA,FIBROID UTERUS/SDA,Admission,
C0023380,Lethargy,['Sign or Symptom'],LETHARGY,LETHARGY,Admission,
C0425029,Severe disablement allowance,['Finding'],?ANEURYSM/SDA,?ANEURYSM/SDA,Admission,
C0009492,Compartment syndromes,['Disease or Syndrome'],"RHABDOMYOLYSIS,COMPARTMENT SYNDROME","RHABDOMYOLYSIS,COMPARTMENT SYNDROME",Admission,
C0003962,Ascites,['Disease or Syndrome'],NEW ASCITES,NEW ASCITES,Admission,
C0019123,Hemothorax,['Pathologic Function'],"HEMOTHORAX, ANEMIA","HEMOTHORAX, ANEMIA",Admission,
C0017181,Gastrointestinal Hemorrhage,['Pathologic Function'],"GI BLEED,DIZZY","GI BLEED,DIZZY",Admission,
C0221505,Lesion of brain,['Finding'],BRAIN LESION,BRAIN LESION,Admission,
C0432928,Open wound of lateral abdominal wall,['Injury or Poisoning'],OPEN ABDOMINAL WOUND/SDA,OPEN ABDOMINAL WOUND/SDA,Admission,
C0205160,Negative,['Finding'],RULE OUT PULMONARY HYPERTENSION\RIGHT HEART CATH,RULE OUT PULMONARY HYPERTENSION\RIGHT HEART CATH,Admission,
C0031039,Pericardial effusion,['Disease or Syndrome'],NSTEMI-PERICARDIAL EFFUSION,NSTEMI-PERICARDIAL EFFUSION,Admission,
C0234434,Hypotensive syncope,['Disease or Syndrome'],HYPOTENSIVE,HYPOTENSIVE,Admission,
C3665592,Rheumatic mitral valve AND aortic valve stenosis,['Disease or Syndrome'],AORTIC STENOSIS\AORTIC AND MITRAL VALVE REPLACEMENT /SDA,AORTIC STENOSIS\AORTIC AND MITRAL VALVE REPLACEMENT /SDA,Admission,
C1444174,Tache noire,['Pathologic Function'],SATUS POST TACH ARREST,SATUS POST TACH ARREST,Admission,
C0566602,Primary sclerosing cholangitis,['Disease or Syndrome'],PRIMARY SCLEROSING CHOLANGITS,PRIMARY SCLEROSING CHOLANGITS,Admission,
C2584949,Child lives with unrelated adult,['Finding'],LIVING UNRELATED LIVER TRANSPLANT/SDA,LIVING UNRELATED LIVER TRANSPLANT/SDA,Admission,
C0459830,Gangrene of foot,['Disease or Syndrome'],LT FOOT GANGRENE,LT FOOT GANGRENE,Admission,
C0004238,Atrial Fibrillation,['Disease or Syndrome'], ATRIAL FIBRILLATION, ATRIAL FIBRILLATION,Admission,
C0340647,Distal aortic dissection,['Disease or Syndrome'],TYPE B DISSECTION,TYPE B DISSECTION,Admission,
C0340647,Distal aortic dissection,['Disease or Syndrome'],TYPE B AORTIC DISSECTION\ RESECTION THORACIC ANEUYSM VIA LEFT THORACOTOMY/SDA,TYPE B AORTIC DISSECTION\ RESECTION THORACIC ANEUYSM VIA LEFT THORACOTOMY/SDA,Admission,
C2227975,Aneurysm of left carotid artery,['Anatomical Abnormality'],LEFT CAROTID ANEURYSM,LEFT CAROTID ANEURYSM,Admission,
C2227975,Aneurysm of left carotid artery,['Anatomical Abnormality'],LEFT INTERAL CAROTID ANEURYSM,LEFT INTERAL CAROTID ANEURYSM,Admission,
C0556404,Groin injector,['Finding'],RIGHT GROIN SARCOMA,RIGHT GROIN SARCOMA,Admission,
C0747635,Bilateral pleural effusion,['Disease or Syndrome'],BILATERAL PLEURAL EFFUSION,BILATERAL PLEURAL EFFUSION,Admission,
C0003504,Aortic Valve Insufficiency,['Disease or Syndrome'],SEVERE AORTIC INSUFFICIENCY\AORTIC VALVE REPLACEMENT/SDA,SEVERE AORTIC INSUFFICIENCY\AORTIC VALVE REPLACEMENT/SDA,Admission,
C0685095,Biventricular congestive heart failure,['Disease or Syndrome'],CONGESTIVE HEART FAILURE\BIVENTRICULAR ICD IMPLANTATION,CONGESTIVE HEART FAILURE\BIVENTRICULAR ICD IMPLANTATION,Admission,
C0018802,Congestive heart failure,['Disease or Syndrome'],R/O MYOCARDIAL INFARCTION-CONGESTIVE HEART FAILURE,R/O MYOCARDIAL INFARCTION-CONGESTIVE HEART FAILURE,Admission,
C0016655,"Fractures, Multiple",['Injury or Poisoning'],MULTIPLE FRACTURE,MULTIPLE FRACTURE,Admission,
C0869330,Struck by lightning,['Injury or Poisoning'],S/P PED. STRUCK,S/P PED. STRUCK,Admission,
C0264316,Supraglottic edema,['Pathologic Function'],SUPRAGLOTTIC EDEMA,SUPRAGLOTTIC EDEMA,Admission,
C0578437,Ischemic foot,['Disease or Syndrome'],ISCHEMIC L FOOT,ISCHEMIC L FOOT,Admission,
C0311273,Ascending cholangitis,['Disease or Syndrome'],ASCENDING CHOLANGITIS,ASCENDING CHOLANGITIS,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],"AORTIC STENOSIS\AORTIC VALVE REPLACEMENT, ? MITRAL VALVEREPLACEMENT /SDA","AORTIC STENOSIS\AORTIC VALVE REPLACEMENT, ? MITRAL VALVEREPLACEMENT /SDA",Admission,
C0459830,Gangrene of foot,['Disease or Syndrome'],GANGRENE L FOOT,GANGRENE L FOOT,Admission,
C3872439,Ulcer of lower limb due to type 2 diabetes mellitus,['Disease or Syndrome'],DIABETIC LEG ULCER,DIABETIC LEG ULCER,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],AORTIC STENOSIS\ AORTIC VALVE REPLACEMENT,AORTIC STENOSIS\ AORTIC VALVE REPLACEMENT,Admission,
C0003486,Aortic Aneurysm,['Disease or Syndrome'], POSSIBLE RESECTION AORTIC ASCENDING ANEURYSM/SDA, POSSIBLE RESECTION AORTIC ASCENDING ANEURYSM/SDA,Admission,
C0018802,Congestive heart failure,['Disease or Syndrome'],AFIB/CHF,AFIB/CHF,Admission,
C2733591,Recurrent transient cerebral ischemic attack,['Disease or Syndrome'],CEREBRAL VASCULAR ACCIDENT VS TRANSIENT ISCHEMIC ATTACK,CEREBRAL VASCULAR ACCIDENT VS TRANSIENT ISCHEMIC ATTACK,Admission,
C0020461,Hyperkalemia,['Finding'],HYPERKALEMIA/PACREATISIS,HYPERKALEMIA/PACREATISIS,Admission,
C0401006,Biliary Anastomotic Leakage,['Pathologic Function'],BILE LEAK FROM BILIARY DRAIN,BILE LEAK FROM BILIARY DRAIN,Admission,
C0003504,Aortic Valve Insufficiency,['Disease or Syndrome'],AORTIC INSUFFICIENCY\AORTIC VALVE REPLACEMENT REDO /SDA,AORTIC INSUFFICIENCY\AORTIC VALVE REPLACEMENT REDO /SDA,Admission,
C0240937,Scalp laceration,['Injury or Poisoning'],SCALP LACERATION,SCALP LACERATION,Admission,
C0035067,Renal Artery Stenosis,['Disease or Syndrome'],RENAL ARTERY STENOSIS\RENAL ANGIOGRAM,RENAL ARTERY STENOSIS\RENAL ANGIOGRAM,Admission,
C0340909,Arteriovenous fistula thrombosis,['Disease or Syndrome'],CLOTTED DIALYSIS FISTULA,CLOTTED DIALYSIS FISTULA,Admission,
C0238418,Abscess of scrotum,['Disease or Syndrome'],SCROTAL ABSCESS,SCROTAL ABSCESS,Admission,
C0008031,Chest Pain,['Sign or Symptom'],SUBSTERNAL CHEST PAIN,SUBSTERNAL CHEST PAIN,Admission,
C0581374,Single coronary vessel disease,['Disease or Syndrome'], SINGLE VESSEL/SDA, SINGLE VESSEL/SDA,Admission,
C0043255,"Wounds, Stab",['Injury or Poisoning'],STAB WOUNDS-CORD INJURY,STAB WOUNDS-CORD INJURY,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],PNEUMONIA-R/O MYOCARDIAL INFARCTION,PNEUMONIA-R/O MYOCARDIAL INFARCTION,Admission,
C0563275,Right sided chest pain,['Sign or Symptom'],CHEST PAIN\RIGHT AND LEFT HEART CATH,CHEST PAIN\RIGHT AND LEFT HEART CATH,Admission,
C0018802,Congestive heart failure,['Disease or Syndrome'],"CONGESTIVE HEART FAILURE, A-FIB","CONGESTIVE HEART FAILURE, A-FIB",Admission,
C1292173,X^o^rX^o^r blood group phenotype,['Finding'], R/O MI, R/O MI,Admission,
C0742186,"Radiculopathy, Cervical",['Disease or Syndrome'],CERVICAL RADICULOPATHY,CERVICAL RADICULOPATHY,Admission,
C0015544,Failure to Thrive,['Disease or Syndrome'], FAILURE TO THRIVE, FAILURE TO THRIVE,Admission,
C0007758,Cerebellar Ataxia,['Disease or Syndrome'],CEREBELLAR MASS,CEREBELLAR MASS,Admission,
C0745138,Hypertensive urgency,['Disease or Syndrome'],"CHANGE IN MENTAL STATUS,HYPERTENSIVE URGENCY","CHANGE IN MENTAL STATUS,HYPERTENSIVE URGENCY",Admission,
C4264621,Rapid metabolizer,['Finding'],RAPID  AFIB,RAPID  AFIB,Admission,
C4543812,Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis,['Disease or Syndrome'],HYPERGLYCEMIC COMA,HYPERGLYCEMIC COMA,Admission,
C0542269,Non-Q wave myocardial infarction,['Disease or Syndrome'],NON Q WAVE MYOCARDIAL INFARCTION,NON Q WAVE MYOCARDIAL INFARCTION,Admission,
C0002994,Angioedema,['Pathologic Function'],ANGIO ADEMA,ANGIO ADEMA,Admission,
C0010346,Crohn Disease,['Disease or Syndrome'],CROHN'S DISEASE,CROHN'S DISEASE,Admission,
C0341318,Enterocutaneous Fistula,['Anatomical Abnormality'], ENTEROCUTANEOUS FISTULA, ENTEROCUTANEOUS FISTULA,Admission,
C4751283,Bilateral weakness of upper limbs,['Sign or Symptom'],UPPER & LOWER EXTREMITY WEAKNESS,UPPER & LOWER EXTREMITY WEAKNESS,Admission,
C0442739,No status change,['Finding'],CHEST PAIN/ CHANGE IN MENTAL STATUS,CHEST PAIN/ CHANGE IN MENTAL STATUS,Admission,
C0577718,Ulcer of heel,['Disease or Syndrome'],DEBRIDEMENT HEEL ULCERS,DEBRIDEMENT HEEL ULCERS,Admission,
C5767870,Varicose vein of right lower leg,['Disease or Syndrome'],? VEIN GRAFT RIGHT LEG,? VEIN GRAFT RIGHT LEG,Admission,
C0275551,Primary bacterial peritonitis,['Disease or Syndrome'],R/O PANCREATITIS-SPONTANEOUS BACTERIAL PERITONITIS,R/O PANCREATITIS-SPONTANEOUS BACTERIAL PERITONITIS,Admission,
C0920186,Hepatic artery stenosis,['Disease or Syndrome'],HEPATIC ARTERY STENOSIS,HEPATIC ARTERY STENOSIS,Admission,
C0920186,Hepatic artery stenosis,['Disease or Syndrome'],HEPATIC ARTERY STENOSIS/SDA,HEPATIC ARTERY STENOSIS/SDA,Admission,
C0027544,Necrotic debris,['Pathologic Function'],NECROTIZING FASCIATIS,NECROTIZING FASCIATIS,Admission,
C0238217,Renal transplant rejection,['Pathologic Function'],REJECTION,REJECTION,Admission,
C0442739,No status change,['Finding'],"CHF, MENTAL STATUS CHANGES","CHF, MENTAL STATUS CHANGES",Admission,
C0392384,Cerebellar hematoma,['Pathologic Function'],CEREBELLAR HEMATOMA,CEREBELLAR HEMATOMA,Admission,
C0085762,Alcohol abuse,['Mental or Behavioral Dysfunction'],ALCOHOL ABUSE,ALCOHOL ABUSE,Admission,
C1145670,Respiratory Failure,['Disease or Syndrome'],HYPOTENSION AND RESPIRATORY FAILURE,HYPOTENSION AND RESPIRATORY FAILURE,Admission,
